time,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,agent,total_steps,accelerate,scenario,traffic_density,w_qos,w_xqos
2025-04-16 15:00:51,10080.0,0.7428683870385143,0.5753422626910947,-0.01710836111755476,0.07514462715614262,0.786241380386958,1.1673410949166985,2.6021630850929904,mappo,10080,3000,B,39.45085074641372,30.0,0.005
2025-04-16 15:06:00,10080.0,0.7261325661553302,0.5791718519893256,-0.016372681740902506,0.0113057357364729,0.7537496590452599,1.161821460362334,2.7680107406079144,mappo,10080,3000,B,39.45085074641372,30.0,0.005
2025-04-16 20:38:15,10080.0,-0.219763773510617,0.06765218839827858,-5.264441281570161,-0.24787579859487918,-0.2132101511751227,-0.18945818706205675,-0.08101311353932747,mappo,10080,3000,B,39.45085074641372,20.0,0.005
2025-04-16 20:43:28,10080.0,-0.2214498828328976,0.07975224375966673,-5.188528215315008,-0.24826227423521094,-0.21463870165676072,-0.18978094245235463,-0.10505915225253937,mappo,10080,3000,B,39.45085074641372,20.0,0.005
2025-04-16 20:49:53,10080.0,-0.22068538867033197,0.05203344261828123,-2.9398193319122643,-0.24891189265628555,-0.2153097811398902,-0.19024630453176927,-0.08608326352787012,mappo,10080,3000,B,39.45085074641372,20.0,0.005
2025-04-16 21:06:32,10080.0,-0.22204653719730286,0.06315348356326136,-3.634758090075985,-0.24917148314292473,-0.21531203346664934,-0.19064661855939843,-0.12475637450955337,mappo,10080,3000,B,39.45085074641372,20.0,0.005
2025-04-16 21:12:05,10080.0,-0.22262491616203853,0.13466123645154712,-10.188776930829027,-0.2481675813152302,-0.21494768487280258,-0.18976505762959384,-0.09330305123793203,mappo,10080,3000,B,39.45085074641372,20.0,0.005
2025-04-16 21:18:25,10080.0,-0.22297637113576033,0.08216348388137468,-6.146984957839315,-0.25105151697842265,-0.21520118373360192,-0.19136070051939216,-0.11886612544760387,mappo,10080,3000,B,39.45085074641372,20.0,0.005
2025-04-17 01:56:01,10080.0,-0.21299744949612187,0.2023537798860087,-10.658478974105728,-0.22959675358712672,-0.203294746628149,-0.17703345049433833,-0.08798016253196692,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 02:01:33,10080.0,-0.2137503630000603,0.21505741255738367,-11.690194358991263,-0.2310617270823842,-0.20457792909530123,-0.17820149562346388,-0.08774176749189024,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 02:08:02,10080.0,-0.21337681527500654,0.19629193792937774,-12.89361615371475,-0.23109426291481674,-0.2049686275438326,-0.17830097377031193,-0.09061299996943836,mappo,10080,3000,B,37.872816716557175,15.0,0.005
